2021-12-25 19:04:54,18.16,43.97,26.63
2021-12-25 19:04:55,18.03,45.85,26.63
2021-12-25 19:04:56,4.3,44.56,26.63
2021-12-25 19:04:57,3.57,45.11,26.63
2021-12-25 19:04:58,2.3,45.53,26.63
2021-12-25 19:04:59,1.75,44.61,26.63
2021-12-25 19:05:00,1.29,44.81,26.72
2021-12-25 19:05:01,1.25,44.76,26.8
2021-12-25 19:05:02,1.23,45.98,26.8
2021-12-25 19:05:03,1.24,45.2,26.8
2021-12-25 19:05:04,1.23,44.66,26.8
2021-12-25 19:05:05,1.2,44.45,26.8
2021-12-25 19:05:06,1.2,44.66,26.8
2021-12-25 19:05:07,1.19,45.34,26.89
2021-12-25 19:05:08,1.17,44.24,26.89
2021-12-25 19:05:09,1.19,44.66,26.89
2021-12-25 19:05:10,0.83,45.01,26.89
2021-12-25 19:05:11,0.52,45.11,26.89
2021-12-25 19:05:12,0.51,44.4,26.89
2021-12-25 19:05:13,0.51,45.25,26.89
2021-12-25 19:05:14,0.52,45.62,26.89
2021-12-25 19:05:15,0.51,44.81,26.98
2021-12-25 19:05:16,0.51,45.48,26.89
2021-12-25 19:05:17,0.52,45.58,26.89
2021-12-25 19:05:18,16.29,44.51,26.89
2021-12-25 19:05:19,17.2,43.64,26.89
2021-12-25 19:05:20,17.43,44.91,26.89
2021-12-25 19:05:21,17.55,45.3,26.89
2021-12-25 19:05:22,17.67,44.91,26.89
2021-12-25 19:05:23,17.79,45.85,26.89
2021-12-25 19:05:24,17.91,45.06,26.89
2021-12-25 19:05:25,17.91,44.56,26.89
2021-12-25 19:05:26,17.91,45.11,26.98
2021-12-25 19:05:27,17.91,44.61,26.89
2021-12-25 19:05:28,17.91,44.03,26.89
2021-12-25 19:05:29,18.03,45.62,26.89
2021-12-25 19:05:30,18.03,44.3,26.89
2021-12-25 19:05:31,18.03,43.97,26.89
2021-12-25 19:05:32,18.03,44.4,26.89
2021-12-25 19:05:33,18.16,45.98,26.89
2021-12-25 19:05:34,18.03,45.01,26.89
2021-12-25 19:05:35,18.03,44.66,26.89
2021-12-25 19:05:36,18.03,46.19,26.89
2021-12-25 19:05:37,18.03,45.58,26.89
2021-12-25 19:05:38,18.16,43.75,26.98
2021-12-25 19:05:39,18.03,45.98,26.89
2021-12-25 19:05:40,18.16,45.34,26.89
2021-12-25 19:05:41,18.16,45.34,26.89
2021-12-25 19:05:42,18.16,45.25,26.89
2021-12-25 19:05:43,18.16,45.25,26.89
2021-12-25 19:05:44,18.16,42.86,26.89
2021-12-25 19:05:45,18.16,45.06,26.89
2021-12-25 19:05:46,18.16,45.15,26.89
2021-12-25 19:05:47,18.16,45.34,26.89
2021-12-25 19:05:48,18.16,45.11,26.89
2021-12-25 19:05:49,18.16,45.48,26.89
2021-12-25 19:05:50,18.03,43.58,26.89
2021-12-25 19:05:51,17.55,44.4,26.89
2021-12-25 19:05:52,16.85,45.15,26.89
2021-12-25 19:05:53,9.91,44.86,26.89
2021-12-25 19:05:54,15.11,43.46,26.89
2021-12-25 19:05:55,16.4,45.67,26.89
2021-12-25 19:05:56,16.07,45.25,26.89
2021-12-25 19:05:57,11.13,49.0,26.89
2021-12-25 19:05:58,56.53,45.11,26.89
2021-12-25 19:05:59,59.28,45.3,52.16
2021-12-25 19:06:00,58.88,44.61,27.43
2021-12-25 19:06:01,58.88,45.15,27.25
2021-12-25 19:06:02,59.28,44.51,27.25
2021-12-25 19:06:03,58.88,44.35,27.25
2021-12-25 19:06:04,2.86,44.96,27.16
2021-12-25 19:06:05,1.17,43.64,27.25
2021-12-25 19:06:06,2.31,46.15,27.34
2021-12-25 19:06:07,29.23,46.81,27.34
2021-12-25 19:06:08,2.24,44.51,27.34
2021-12-25 19:06:09,2.65,45.67,27.78
2021-12-25 19:06:10,3.96,45.67,27.96
2021-12-25 19:06:11,35.6,45.76,27.78
2021-12-25 19:06:12,0.94,44.56,27.96
2021-12-25 19:06:13,49.0,44.51,28.41
2021-12-25 19:06:14,59.28,45.39,28.32
2021-12-25 19:06:15,59.28,45.76,28.32
2021-12-25 19:06:16,59.28,45.67,28.23
2021-12-25 19:06:17,0.86,43.86,28.77
2021-12-25 19:06:18,0.83,43.52,29.41
2021-12-25 19:06:19,0.85,45.01,29.59
2021-12-25 19:06:20,0.85,42.61,29.32
2021-12-25 19:06:21,0.94,44.03,29.95
2021-12-25 19:06:22,1.15,44.96,30.32
2021-12-25 19:06:23,2.72,44.76,30.04
2021-12-25 19:06:24,1.21,45.67,30.41
2021-12-25 19:06:25,1.17,45.11,30.69
2021-12-25 19:06:26,1.2,45.01,30.96
2021-12-25 19:06:27,1.25,44.35,30.96
2021-12-25 19:06:28,1.35,45.34,31.15
2021-12-25 19:06:29,1.32,43.23,31.34
2021-12-25 19:06:30,1.69,44.76,31.62
2021-12-25 19:06:31,4.82,45.53,31.52
2021-12-25 19:06:32,1.25,44.76,31.43
2021-12-25 19:06:33,1.4,45.58,31.99
2021-12-25 19:06:34,1.19,46.02,31.9
2021-12-25 19:06:35,1.28,45.8,31.9
2021-12-25 19:06:36,1.2,44.71,31.99
2021-12-25 19:06:37,1.45,45.15,31.71
2021-12-25 19:06:38,1.38,43.97,32.74
2021-12-25 19:06:39,13.37,45.98,33.6
2021-12-25 19:06:40,59.69,45.3,33.31
2021-12-25 19:06:41,59.28,44.76,32.65
2021-12-25 19:06:42,58.88,43.92,32.27
2021-12-25 19:06:43,58.88,43.92,31.8
2021-12-25 19:06:44,58.88,44.91,31.43
2021-12-25 19:06:45,58.88,42.98,31.34
2021-12-25 19:06:46,59.28,44.76,31.24
2021-12-25 19:06:47,58.88,45.71,31.24
2021-12-25 19:06:48,59.28,45.85,30.96
2021-12-25 19:06:49,59.28,45.01,30.87
2021-12-25 19:06:50,58.88,44.3,30.78
2021-12-25 19:06:51,59.28,44.91,30.69
2021-12-25 19:06:52,58.88,45.06,30.6
2021-12-25 19:06:53,58.88,43.81,30.6
2021-12-25 19:06:54,59.28,46.06,30.5
2021-12-25 19:06:55,59.28,45.62,30.41
2021-12-25 19:06:56,59.28,45.53,30.32
2021-12-25 19:06:57,59.28,45.39,30.14
2021-12-25 19:06:58,58.09,45.2,30.04
2021-12-25 19:06:59,58.88,45.8,30.04
2021-12-25 19:07:00,58.09,45.53,29.95
2021-12-25 19:07:01,58.48,45.62,29.95
2021-12-25 19:07:02,57.69,45.8,29.95
2021-12-25 19:07:03,58.09,44.4,29.86
2021-12-25 19:07:04,57.69,45.39,29.86
2021-12-25 19:07:05,58.09,45.98,29.86
2021-12-25 19:07:06,58.09,45.3,29.86
2021-12-25 19:07:07,57.69,45.76,29.86
2021-12-25 19:07:08,57.69,45.62,29.77
2021-12-25 19:07:09,58.09,45.06,29.77
2021-12-25 19:07:10,57.69,46.28,29.77
2021-12-25 19:07:11,58.09,44.86,29.68
2021-12-25 19:07:12,57.69,44.51,29.68
2021-12-25 19:07:13,57.69,45.58,29.68
2021-12-25 19:07:14,57.3,43.58,29.68
2021-12-25 19:07:15,7.2,46.06,29.59
2021-12-25 19:07:16,4.24,44.96,29.59
2021-12-25 19:07:17,59.28,46.49,29.59
2021-12-25 19:07:18,7.66,45.93,29.59
2021-12-25 19:07:19,4.5,43.86,29.5
2021-12-25 19:07:20,2.82,42.8,29.5
2021-12-25 19:07:21,2.51,45.67,29.41
2021-12-25 19:07:22,59.28,46.77,29.41
2021-12-25 19:07:23,58.88,44.14,29.41
2021-12-25 19:07:24,59.28,45.3,29.32
2021-12-25 19:07:25,58.88,44.51,29.32
2021-12-25 19:07:26,59.28,45.39,29.22
2021-12-25 19:07:27,59.28,45.48,29.22
2021-12-25 19:07:28,59.28,45.62,29.22
2021-12-25 19:07:29,59.28,46.11,29.13
2021-12-25 19:07:30,59.28,46.06,29.13
2021-12-25 19:07:31,58.88,44.4,29.13
2021-12-25 19:07:32,59.28,46.28,29.13
2021-12-25 19:07:33,59.28,45.53,29.04
2021-12-25 19:07:34,59.28,45.71,29.04
2021-12-25 19:07:35,59.28,46.19,29.04
2021-12-25 19:07:36,59.28,45.44,29.04
2021-12-25 19:07:37,58.88,46.15,28.95
2021-12-25 19:07:38,59.28,46.19,28.95
2021-12-25 19:07:39,58.88,45.15,28.95
2021-12-25 19:07:40,59.28,45.48,28.95
2021-12-25 19:07:41,58.88,46.11,28.95
2021-12-25 19:07:42,58.88,45.85,28.86
2021-12-25 19:07:43,59.69,45.85,28.86
2021-12-25 19:07:44,59.28,45.39,28.86
2021-12-25 19:07:45,59.28,44.66,28.86
2021-12-25 19:07:46,58.88,45.34,28.86
2021-12-25 19:07:47,58.88,44.96,28.86
2021-12-25 19:07:48,58.88,45.2,28.77
2021-12-25 19:07:49,59.28,45.11,28.77
2021-12-25 19:07:50,59.28,45.48,28.77
2021-12-25 19:07:51,58.88,44.71,28.77
2021-12-25 19:07:52,59.28,45.71,28.77
2021-12-25 19:07:53,59.28,45.2,28.68
2021-12-25 19:07:54,59.28,45.76,28.68
2021-12-25 19:07:55,59.28,45.53,28.68
2021-12-25 19:07:56,58.48,44.86,28.68
2021-12-25 19:07:57,59.28,45.15,28.59
2021-12-25 19:07:58,59.28,45.76,28.59
2021-12-25 19:07:59,58.88,44.86,28.59
2021-12-25 19:08:00,59.28,45.8,28.59
2021-12-25 19:08:01,58.88,44.45,28.59
2021-12-25 19:08:02,59.28,45.58,28.59
2021-12-25 19:08:03,58.88,45.48,28.59
2021-12-25 19:08:04,58.88,45.98,28.5
2021-12-25 19:08:05,59.28,45.11,28.5
2021-12-25 19:08:06,58.88,45.71,28.5
2021-12-25 19:08:07,58.88,44.76,28.5
2021-12-25 19:08:08,58.88,44.35,28.5
2021-12-25 19:08:09,59.28,46.49,28.5
2021-12-25 19:08:10,59.28,46.15,28.5
2021-12-25 19:08:11,59.28,45.34,28.41
2021-12-25 19:08:12,58.88,46.32,28.5
2021-12-25 19:08:13,59.28,46.15,28.41
2021-12-25 19:08:14,58.88,44.61,28.41
2021-12-25 19:08:15,59.28,46.11,28.41
2021-12-25 19:08:16,58.88,46.28,28.41
2021-12-25 19:08:17,58.48,44.76,28.41
2021-12-25 19:08:18,58.88,45.8,28.32
2021-12-25 19:08:19,59.28,46.69,28.41
2021-12-25 19:08:20,59.28,45.39,28.32
2021-12-25 19:08:21,58.88,45.62,28.32
2021-12-25 19:08:22,59.28,45.39,28.32
2021-12-25 19:08:23,58.88,45.01,28.32
2021-12-25 19:08:24,58.88,45.53,28.32
2021-12-25 19:08:25,59.28,45.85,28.32
2021-12-25 19:08:26,58.88,44.35,28.32
2021-12-25 19:08:27,58.88,45.2,28.23
2021-12-25 19:08:28,59.28,45.39,28.23
2021-12-25 19:08:29,58.88,46.24,28.23
2021-12-25 19:08:30,59.28,45.89,28.23
2021-12-25 19:08:31,58.88,45.89,28.23
2021-12-25 19:08:32,58.88,45.06,28.23
2021-12-25 19:08:33,58.88,46.28,28.23
2021-12-25 19:08:34,59.28,45.76,28.23
2021-12-25 19:08:35,59.28,45.85,28.14
2021-12-25 19:08:36,58.88,45.34,28.23
2021-12-25 19:08:37,58.88,45.71,28.23
2021-12-25 19:08:38,59.28,46.24,28.14
2021-12-25 19:08:39,58.88,45.01,28.14
2021-12-25 19:08:40,59.28,46.11,28.14
2021-12-25 19:08:41,58.88,46.19,28.14
2021-12-25 19:08:42,59.28,46.44,28.14
2021-12-25 19:08:43,58.88,45.11,28.14
2021-12-25 19:08:44,58.88,45.93,28.14
2021-12-25 19:08:45,58.88,45.11,28.14
2021-12-25 19:08:46,58.88,45.48,28.14
2021-12-25 19:08:47,58.48,46.28,28.05
2021-12-25 19:08:48,58.88,46.15,28.05
2021-12-25 19:08:49,58.88,45.76,28.05
2021-12-25 19:08:50,59.28,46.69,28.05
2021-12-25 19:08:51,58.88,46.4,28.05
2021-12-25 19:08:52,59.28,45.53,28.05
2021-12-25 19:08:53,58.88,46.32,28.05
2021-12-25 19:08:54,59.28,46.57,27.96
2021-12-25 19:08:55,58.88,44.71,28.05
2021-12-25 19:08:56,59.28,46.65,27.96
2021-12-25 19:08:57,59.28,45.58,27.96
2021-12-25 19:08:58,59.28,45.34,27.96
2021-12-25 19:08:59,59.28,45.98,27.96
2021-12-25 19:09:00,59.28,46.15,27.96
2021-12-25 19:09:01,59.28,44.91,27.87
2021-12-25 19:09:02,58.88,45.3,27.96
2021-12-25 19:09:03,59.28,46.02,27.87
2021-12-25 19:09:04,58.88,46.49,27.87
2021-12-25 19:09:05,58.88,45.44,27.87
2021-12-25 19:09:06,58.88,46.11,27.87
2021-12-25 19:09:07,59.28,46.15,27.87
2021-12-25 19:09:08,58.88,45.44,27.87
2021-12-25 19:09:09,58.88,46.32,27.87
2021-12-25 19:09:10,59.28,45.8,27.87
2021-12-25 19:09:11,58.88,43.97,27.87
2021-12-25 19:09:12,58.88,45.39,27.78
2021-12-25 19:09:13,58.88,45.71,27.87
2021-12-25 19:09:14,58.88,46.61,27.78
2021-12-25 19:09:15,59.28,46.53,27.87
2021-12-25 19:09:16,59.28,46.44,27.78
2021-12-25 19:09:17,58.88,45.93,27.78
2021-12-25 19:09:18,58.88,44.96,27.78
2021-12-25 19:09:19,58.88,43.97,27.78
2021-12-25 19:09:20,58.88,45.76,27.78
2021-12-25 19:09:21,58.88,44.3,27.78
2021-12-25 19:09:22,59.28,45.62,27.78
2021-12-25 19:09:23,58.88,45.8,27.78
2021-12-25 19:09:24,59.28,46.85,27.78
2021-12-25 19:09:25,59.28,46.57,27.78
2021-12-25 19:09:26,58.88,46.06,27.78
2021-12-25 19:09:27,58.88,46.4,27.69
2021-12-25 19:09:28,58.88,46.02,27.69
2021-12-25 19:09:29,58.88,46.11,27.69
2021-12-25 19:09:30,58.88,44.96,27.78
2021-12-25 19:09:31,58.88,44.3,27.69
2021-12-25 19:09:32,59.28,45.62,27.69
2021-12-25 19:09:33,59.28,45.44,27.69
2021-12-25 19:09:34,58.88,45.2,27.69
2021-12-25 19:09:35,59.28,46.49,27.69
2021-12-25 19:09:36,59.28,46.89,27.69
2021-12-25 19:09:37,59.28,46.73,27.69
2021-12-25 19:09:38,59.28,46.36,27.69
2021-12-25 19:09:39,59.28,46.36,27.69
2021-12-25 19:09:40,59.28,46.81,27.69
2021-12-25 19:09:41,58.88,46.28,27.69
2021-12-25 19:09:42,58.88,46.24,27.6
2021-12-25 19:09:43,59.28,46.61,27.6
2021-12-25 19:09:44,59.28,46.65,27.6
2021-12-25 19:09:45,59.28,45.06,27.6
2021-12-25 19:09:46,59.28,46.61,27.6
2021-12-25 19:09:47,59.28,46.77,27.6
2021-12-25 19:09:48,59.28,45.34,27.6
2021-12-25 19:09:49,58.88,46.49,27.6
2021-12-25 19:09:50,59.28,46.61,27.6
2021-12-25 19:09:51,58.88,44.86,27.6
2021-12-25 19:09:52,58.88,45.76,27.6
2021-12-25 19:09:53,58.88,44.35,27.6
2021-12-25 19:09:54,58.88,45.06,27.6
2021-12-25 19:09:55,58.88,45.53,27.6
2021-12-25 19:09:56,59.28,46.65,27.6
2021-12-25 19:09:57,58.88,46.65,27.52
2021-12-25 19:09:58,59.28,46.11,27.6
2021-12-25 19:09:59,59.28,46.85,27.6
2021-12-25 19:10:00,59.28,46.4,27.52
2021-12-25 19:10:01,58.88,44.35,27.52
2021-12-25 19:10:02,59.28,46.4,27.52
2021-12-25 19:10:03,58.88,46.32,27.52
2021-12-25 19:10:04,59.28,46.77,27.52
2021-12-25 19:10:05,58.88,44.71,27.52
2021-12-25 19:10:06,58.88,44.86,27.52
2021-12-25 19:10:07,59.28,46.15,27.52
2021-12-25 19:10:08,58.48,44.24,27.52
2021-12-25 19:10:09,59.28,47.27,27.52
2021-12-25 19:10:10,59.28,44.35,27.43
2021-12-25 19:10:11,59.28,46.24,27.52
2021-12-25 19:10:12,59.28,46.73,27.52
2021-12-25 19:10:13,59.28,45.85,27.43
2021-12-25 19:10:14,59.28,46.24,27.52
2021-12-25 19:10:15,59.28,46.57,27.43
2021-12-25 19:10:16,58.88,45.98,27.43
2021-12-25 19:10:17,58.48,45.76,27.52
2021-12-25 19:10:18,59.28,46.81,27.43
2021-12-25 19:10:19,58.48,44.4,27.43
2021-12-25 19:10:20,58.88,44.4,27.43
2021-12-25 19:10:21,59.28,44.86,27.52
2021-12-25 19:10:22,59.28,46.93,27.43
2021-12-25 19:10:23,59.28,46.32,27.43
2021-12-25 19:10:24,59.28,46.57,27.43
2021-12-25 19:10:25,59.28,46.65,27.43
2021-12-25 19:10:26,58.88,45.8,27.43
2021-12-25 19:10:27,59.28,47.12,27.43
2021-12-25 19:10:28,58.88,46.77,27.43
2021-12-25 19:10:29,59.28,46.44,27.43
2021-12-25 19:10:30,58.88,46.53,27.43
2021-12-25 19:10:31,58.88,47.2,27.43
2021-12-25 19:10:32,59.28,46.77,27.34
2021-12-25 19:10:33,59.28,46.77,27.34
2021-12-25 19:10:34,59.28,46.53,27.34
2021-12-25 19:10:35,59.28,46.06,27.34
2021-12-25 19:10:36,58.88,47.04,27.34
2021-12-25 19:10:37,58.88,46.19,27.34
2021-12-25 19:10:38,58.88,46.44,27.34
2021-12-25 19:10:39,58.88,46.19,27.34
2021-12-25 19:10:40,58.88,46.49,27.34
2021-12-25 19:10:41,58.48,44.61,27.34
2021-12-25 19:10:42,58.88,46.28,27.34
2021-12-25 19:10:43,59.28,46.61,27.34
2021-12-25 19:10:44,58.88,46.61,27.34
2021-12-25 19:10:45,58.88,45.71,27.34
2021-12-25 19:10:46,58.88,46.19,27.34
2021-12-25 19:10:47,58.88,46.61,27.34
2021-12-25 19:10:48,59.28,46.61,27.25
2021-12-25 19:10:49,59.28,46.93,27.25
2021-12-25 19:10:50,58.88,45.11,27.34
2021-12-25 19:10:51,58.48,46.15,27.34
2021-12-25 19:10:52,58.88,45.2,27.25
2021-12-25 19:10:53,58.88,46.69,27.25
2021-12-25 19:10:54,59.28,47.38,27.25
2021-12-25 19:10:55,59.28,46.85,27.25
2021-12-25 19:10:56,58.88,45.48,27.25
2021-12-25 19:10:57,58.48,46.77,27.25
2021-12-25 19:10:58,58.88,44.61,27.25
2021-12-25 19:10:59,58.88,46.28,27.25
2021-12-25 19:11:00,58.88,47.0,27.25
2021-12-25 19:11:01,59.28,46.69,27.25
2021-12-25 19:11:02,58.88,45.71,27.25
2021-12-25 19:11:03,58.88,46.06,27.25
2021-12-25 19:11:04,58.88,46.28,27.25
2021-12-25 19:11:05,58.88,46.61,27.25
2021-12-25 19:11:06,59.28,45.2,27.25
2021-12-25 19:11:07,58.88,46.49,27.25
2021-12-25 19:11:08,58.88,46.49,27.25
2021-12-25 19:11:09,58.88,45.89,27.25
2021-12-25 19:11:10,59.28,45.15,27.25
2021-12-25 19:11:11,58.88,45.39,27.25
2021-12-25 19:11:12,58.88,45.53,27.25
2021-12-25 19:11:13,58.88,46.19,27.25
2021-12-25 19:11:14,58.88,46.06,27.25
2021-12-25 19:11:15,59.28,46.49,27.25
2021-12-25 19:11:16,58.88,46.53,27.25
2021-12-25 19:11:17,58.88,46.81,27.16
2021-12-25 19:11:18,58.88,46.89,27.16
2021-12-25 19:11:19,58.88,46.85,27.25
2021-12-25 19:11:20,59.28,47.31,27.16
2021-12-25 19:11:21,58.88,46.32,27.25
2021-12-25 19:11:22,58.88,46.93,27.25
2021-12-25 19:11:23,58.88,47.04,27.16
2021-12-25 19:11:24,58.88,46.77,27.16
2021-12-25 19:11:25,58.88,46.24,27.16
2021-12-25 19:11:26,58.88,46.32,27.16
2021-12-25 19:11:27,58.88,46.19,27.16
2021-12-25 19:11:28,58.88,45.48,27.16
2021-12-25 19:11:29,59.28,46.81,27.16
2021-12-25 19:11:30,58.88,46.24,27.25
2021-12-25 19:11:31,59.28,46.19,27.16
2021-12-25 19:11:32,58.88,47.16,27.16
2021-12-25 19:11:33,58.88,46.69,27.16
2021-12-25 19:11:34,58.88,46.4,27.16
2021-12-25 19:11:35,58.88,44.71,27.25
2021-12-25 19:11:36,59.28,46.89,27.16
2021-12-25 19:11:37,59.28,46.93,27.16
2021-12-25 19:11:38,58.88,46.02,27.16
2021-12-25 19:11:39,58.88,45.93,27.16
2021-12-25 19:11:40,58.88,46.61,27.16
2021-12-25 19:11:41,58.88,46.73,27.16
2021-12-25 19:11:42,58.48,45.11,27.16
2021-12-25 19:11:43,59.28,47.0,27.16
2021-12-25 19:11:44,59.28,47.46,27.16
2021-12-25 19:11:45,59.28,47.42,27.16
2021-12-25 19:11:46,59.28,46.53,27.16
2021-12-25 19:11:47,59.28,47.04,27.07
2021-12-25 19:11:48,59.28,46.97,27.07
2021-12-25 19:11:49,58.88,46.32,27.07
2021-12-25 19:11:50,58.88,46.57,27.07
2021-12-25 19:11:51,59.28,46.65,27.07
2021-12-25 19:11:52,58.88,46.57,27.07
2021-12-25 19:11:53,58.88,46.97,27.16
2021-12-25 19:11:54,59.28,46.65,27.07
2021-12-25 19:11:55,59.28,46.81,27.07
2021-12-25 19:11:56,58.88,46.81,27.07
2021-12-25 19:11:57,58.88,46.97,27.16
2021-12-25 19:11:58,59.28,46.93,27.07
2021-12-25 19:11:59,59.28,47.16,27.07
2021-12-25 19:12:00,58.88,46.15,27.07
2021-12-25 19:12:01,58.88,46.81,27.07
2021-12-25 19:12:02,58.88,46.93,27.07
2021-12-25 19:12:03,59.28,46.15,27.07
2021-12-25 19:12:04,59.28,47.46,27.07
2021-12-25 19:12:05,59.28,46.85,27.07
2021-12-25 19:12:06,58.48,45.39,27.07
2021-12-25 19:12:07,58.88,46.93,27.07
2021-12-25 19:12:08,58.88,46.89,27.07
2021-12-25 19:12:09,58.88,46.89,27.07
2021-12-25 19:12:10,58.88,46.93,27.07
2021-12-25 19:12:11,59.28,47.57,27.07
2021-12-25 19:12:12,58.88,46.44,27.07
2021-12-25 19:12:13,59.28,47.2,27.07
2021-12-25 19:12:14,58.88,45.8,27.07
2021-12-25 19:12:15,59.69,46.77,27.07
2021-12-25 19:12:16,59.28,46.11,27.07
2021-12-25 19:12:17,59.28,46.36,27.07
2021-12-25 19:12:18,59.28,46.69,27.07
2021-12-25 19:12:19,59.28,46.4,27.16
2021-12-25 19:12:20,59.28,46.36,27.16
2021-12-25 19:12:21,59.28,46.61,27.16
2021-12-25 19:12:22,59.69,46.53,27.07
2021-12-25 19:12:23,58.88,46.69,27.16
2021-12-25 19:12:24,59.28,46.57,27.16
2021-12-25 19:12:25,59.28,46.65,27.16
2021-12-25 19:12:26,59.28,46.61,27.16
2021-12-25 19:12:27,59.28,46.15,27.07
2021-12-25 19:12:28,59.28,47.0,27.16
2021-12-25 19:12:29,59.28,47.71,27.16
2021-12-25 19:12:30,59.69,47.23,27.16
2021-12-25 19:12:31,58.88,47.49,27.16
2021-12-25 19:12:32,59.28,46.97,27.16
2021-12-25 19:12:33,58.88,46.15,27.16
2021-12-25 19:12:34,59.28,46.81,27.16
2021-12-25 19:12:35,59.28,46.24,27.16
2021-12-25 19:12:36,59.28,46.57,27.07
2021-12-25 19:12:37,59.69,47.08,27.07
2021-12-25 19:12:38,59.28,47.27,27.16
2021-12-25 19:12:39,59.28,47.12,27.16
2021-12-25 19:12:40,59.28,47.08,27.16
2021-12-25 19:12:41,59.69,47.04,27.16
2021-12-25 19:12:42,59.69,46.77,27.16
2021-12-25 19:12:43,59.28,46.65,27.16
2021-12-25 19:12:44,59.69,46.73,27.16
2021-12-25 19:12:45,59.28,47.27,27.07
2021-12-25 19:12:46,59.28,47.08,27.16
2021-12-25 19:12:47,59.28,47.16,27.16
2021-12-25 19:12:48,59.28,46.81,27.16
2021-12-25 19:12:49,59.28,47.2,27.07
2021-12-25 19:12:50,59.28,47.49,27.16
2021-12-25 19:12:51,59.69,46.93,27.07
2021-12-25 19:12:52,59.69,46.89,27.07
2021-12-25 19:12:53,59.69,46.85,27.16
2021-12-25 19:12:54,59.69,47.35,27.07
2021-12-25 19:12:55,59.28,45.8,27.16
2021-12-25 19:12:56,59.28,47.0,27.16
2021-12-25 19:12:57,59.69,46.53,27.07
2021-12-25 19:12:58,59.28,46.97,27.07
2021-12-25 19:12:59,59.28,46.65,27.16
